,id,name,brand,primaryCategories,manufacturer,dateAdded,reviews.doRecommend,stars,text,reviews.username,age,sex,predicted
4390,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-11T00:00:00.000Z,True,5.0,"For the price that I paid for this tablet, ut is a great deal. It does exactly what i bought ir for",Herbie,64,1,5.0
4391,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-11T00:00:00.000Z,True,4.0,Good product great price.best buy rep was good help,Cowboykev,70,1,5.0
4392,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-11T00:00:00.000Z,True,5.0,My kids love them and they have yet to break them! Unlike some others I've tried that cost twice as much.,Sixmmm,57,1,5.0
4393,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-11T00:00:00.000Z,True,5.0,Love my Kindle fire so easy to use and amazon customer service is amazing,LuisaV,53,0,5.0
4394,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-11T00:00:00.000Z,True,5.0,I love this item...I got it for my grand daughter for Christmas and I am sure she will love it also...this is her first tablet and it has all the features she'll love!!,Bpierce69,15,0,5.0
4395,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-11T00:00:00.000Z,True,5.0,Bought this for my 10 year old for Christmas she is going to love it I've already downloaded a bunch of book and apps for her so it will be all set for Christmas morning,Melly1113,63,1,5.0
4396,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,5.0,"For the price that I paid, 35 dollars, it is more than enough. the best is the front and rear camera.",cyber,62,0,5.0
4397,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,4.0,Wanted inexpensive tablet for my grandkids and these did the job.Cheers!,Montuno627,57,0,5.0
4398,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,5.0,Love the great deal on this tablet. Black friday deal,Greatmovie,15,1,5.0
4399,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,5.0,"I bought this for my 7 year old for Christmas. I set it up and then wrapped it so its ready to play as soon as it is unwrapped. Free apps are good, some l get on my android are not available here. School websites dont work. Wish I had waited for black friday price but am overall happy with purchase.",Amy80,15,0,5.0
4400,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,5.0,"What can I say, for 50 dollars this tablet surprised me. I did buy it during Black Friday when it was on sale, yet still worth the 50(regular price). It may not have the best screen resolution nor screen size yet it runs smooth. I have been able to watch Netflix and play games on it with no problem. Plus your able to expand the storage up to a 128gb that is crazy. This is going to be my travel tablet and I did buy a second one for my cousin for Christmas. I think overall for 50 dollars you can't complain and am very happy with the purchase made.",TheBestGuyatBestBuy,42,0,5.0
4401,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,4.0,Bought this tablet for my daughter so far so good!,Dadof3,47,0,5.0
4402,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,5.0,This is perfect for my 2 year old. I love the option for 2 accounts...the kid account is very streamline.,Aubs6904,45,0,5.0
4403,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-16T00:00:00.000Z,True,5.0,"Size is perfect for little hands, Great features and excellent reviews. Great amount of space needed for use.",Fire,58,1,5.0
4404,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,For the features and the price i got it for on black Friday I can't complain.,osegura,17,1,5.0
4405,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,Camera a little lower quality and cpu speed a little slower than fire HD but a good price,smartshopper,17,0,5.0
4406,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-27T00:00:00.000Z,True,4.0,so far it has been working really well especially for the one's it was bought for. It's their first time using one and everything seems to work well. It takes real nice picture's and is very durable.,patricia,58,0,5.0
4407,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-27T00:00:00.000Z,True,4.0,I love that I can have the convenience of my laptop and my games in a small tablet.,Heyou,52,0,5.0
4408,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-27T00:00:00.000Z,True,5.0,The weight and inches of the tablet is convenient for traveling,modernlady2,31,0,5.0
4409,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-27T00:00:00.000Z,True,4.0,"Bought this as part of the Black Friday sale. For $40, it serves well as a light use tablet (Skype, e-mail, video, etc.). The ads and heavy Amazon product front load push are annoying. Can't change or hide any preloaded features. Can't complain much for the price and the fact that I won't break a sweat if it falls out my car or gets misplaced.",Photo136,55,1,5.0
4410,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-27T00:00:00.000Z,False,1.0,"I bought this for my 8 yr old niece, she loves it. Also bought a screen shield & a 'kid proof' case. However, neither stopped the screen from cracking the first time she dropped it. At least it was only $50 :/My nephew has an 1st gen iPad Air, w a kid case; he's dropped it many times, the screen is fine. You get what you pay for.",Raay,54,1,5.0
4411,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-27T00:00:00.000Z,True,5.0,The Whispersync technology that allows a child to read a book and listen to the audio book while it highlights the words is an indispensable tool for young readers.,katydid,63,0,5.0
4412,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,"I have really enjoyed this device. It works very well. Only thing I was disappointed with was that when I bought it the cashier at Best Buy said if I found it cheaper in another store, or online that would give me the difference in the money. I did find it cheaper online but the manager refused to give me the difference of $15. I suggested they not tell customers they would honor a cheaper price when they won't really do it.",rdwallace,27,1,5.0
4413,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,"Bought this as a gift as I was on a budget, I figured it would be okay but I got say it is actually faster than my iPad Air with connectivity and more than abundant features and apps",Deadeye,26,0,5.0
4414,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,"If you want a tablet to perform basic functions, you can't do any better than the Kindle Fire 7. Check email, social media, surf the web, download and read ebooks with no problems. Good battery life.",tfsports,22,0,5.0
4415,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,I got this as gifts for my kids and other family then even myself. I wish I would have got this tablet along time ago.,kids5,30,0,5.0
4416,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,"Overall this seems to be a good tablet, but I wish it used the Google Play store as well as the Amazon apps, because I can't get the Target Cartwheel without paying.",Court,45,1,5.0
4417,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Allows my teens to access apps and Internet while still reading on down time between games,Hemo,67,1,5.0
4418,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,I got this as a Christmas gift for my 4 year old son and he absolutely loves it. It is very user friendly and I love the parental controls.,Love2shop,32,0,5.0
4419,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,It was a great gift to give for some one who can not afford a tablet.,Mrswifi,61,0,5.0
4420,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,This is an amazing tablet for the price! I bought 4 at Christmas for the grands and one for me!,RedheadedNana,19,1,5.0
4421,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,I use this mostly as an e-reader but it is also great for web browsing and e-mail. I didn' t expect such good performance for the price but I have no complaints.,Fauxpas,25,0,5.0
4422,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,"I bought three of these tablets. One for each of my boys. They are 5, 6, and seven years old and I have to tell Them to put these down. They would play with them all day if they could",David,61,1,5.0
4423,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,We bought these a Christmas for our 3 children they have been a great present the kids really enjoy them,Hyvo,62,1,5.0
4424,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,"For the low cost what's not to like. Be careful what/how much you load into the limited memory. An excellent entertainment tool especially when powered with PRIME. Screen (movies & Tv) display excellent. I recommend a ""glass"" screen protector. Helps greatly manage finger smudge. EZ to setup. EZ to use. EZ on your wallet.",Fire,21,1,5.0
4425,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,I bought this tablet to replace my daughters Nook. She loves it. It's great for on the go.,Anonymous,67,0,5.0
4426,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,This is fast and good size for the kids no fit the big ones but still a good option,Sound20,16,0,5.0
4427,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Good tablet for the price and for the kids to use. Can do a lot of the things they like and they can use it for school,CVWhite,26,0,5.0
4428,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,I bought three of these units. On sale for $34 apiece. Great deal. Great price,sholloway1971,25,1,5.0
4429,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Bought for my children. The love their tablets and the price was right,david4876,31,0,5.0
4430,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,3.0,"Picked this up for a 7 year old. I'm used to using iPads, but not a bad little tablet for a kid and Im not worried if if something happens to it.",Jojo,60,1,5.0
4431,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,"Wonderful, so glad I got it. Great for reading. Child restrictions are a plus.",pjmsings,23,0,5.0
4432,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,Very nice tablet for the price. Built in storage is limited but easily expandable with a microSD card. The Freetime app for kids is excellent. Overall I would recommend this tablet.,BradM,61,1,5.0
4433,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Have now had for a month and I have to say the speed of this tablet is good. Really no lag on browsing. Only major downfall that some games might lag a bit. But for the most part it will do pretty much any other tablet double or even triple its price will do.,Fernie,29,1,5.0
4434,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,We have two laptops and smart phones but love having the tablet to use instead of our phones,npowell0214,45,0,5.0
4435,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,"I Purchased Three Of These For Family Members As Christmas Gifts On Black Friday For Only $34.99 each!!Pros ; Price Is Great, Responds Well To Touch and Running Applications, Small, Portable, Again The Price Is The Best Pro To This Tablet.Cons : Main Homepage Runs Ads In The Background?? Why?? , Apps Are Only Available Through The Amazon App Store Making A Very Limited Selection Compared To Google Play and The App Store For Apple But Again This Equal To The Tax I Paid On My iPad Air.",disneyismagic,30,1,5.0
4436,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,kids love it...only issue that bothered me is that my reduced price came with ads that in order to be removed i had to pay money. other than that good product,Jhill,62,0,5.0
4437,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Got it on Black Friday sale and it works pretty good. Nice Hd quality and ease of use.,closrafaelm,59,1,5.0
4438,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,Tablet is Worth for the Price. It is really fast in response.,Venkat,43,1,5.0
4439,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,"OK for a entry level tablet, great screen for watching movies good HD images.",MrKitty,45,1,5.0
4440,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Love this! Very easy for child or adult to use. Great price too,rmgewg,15,0,5.0
4441,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Easy to understand and good quality of colors on display .,Banny,44,0,5.0
4442,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Excellent Quality and Size for my 5 yera old daughterWorks Great 100% Satisfied,Lalo13,63,1,5.0
4443,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Great device don't much like the mandatory advertising,Paul,59,1,5.0
4444,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,I currently own an Amazon Fire Kindle. My kids love this one. It's the perfect size for them.,Sassy,42,0,5.0
4445,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,4.0,"Performance of the device is good, meets expectations.",Gabe,24,1,5.0
4446,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Bought it as a gift for my brother. He loves it and has no complaints,Sarabanana,54,1,5.0
4447,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,"Got it on Black Friday and it's a great little tablet for the regular price, let alone the discounted BF deal.",msii,25,0,5.0
4448,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,True,5.0,Does everything you need a tablet to do in a small package. I gave it as a gift and the recipient can't put it down. I have the first generation Kindle Fire and I still love it!,Mickey0511,54,1,5.0
4449,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys",Amazon,2015-12-28T00:00:00.000Z,False,3.0,"Works ok, doesn't shutdown properly. Notified Amazon tried to fix over the phone. They wanted to replace it but I said I would put up with a ""hard"" shutdown",kwolfey,53,1,3.0
